age;job;marital;education;default;housing;loan;contact;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
44;technician;divorced;university.degree;no;yes;no;cellular;1;999;0;unknown;-1.8;93.075;-47.1;1.435;5099.1;no
39;admin.;married;university.degree;no;no;no;cellular;6;999;2;unknown;1.4;93.918;-42.7;4.962;5228.1;no
31;admin.;married;university.degree;no;yes;no;cellular;0;999;1;unknown;1.4;93.444;-36.1;4.964;5228.1;yes
50;blue-collar;married;basic;no;yes;no;cellular;1;999;1;unknown;-1.8;92.893;-46.2;1.281;5099.1;no
67;other;married;basic;no;unknown;unknown;cellular;0;999;1;unknown;-1.8;93.075;-47.1;1.405;5099.1;yes
31;unemployed;married;basic;no;yes;no;cellular;3;999;1;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
36;blue-collar;married;high.school;no;yes;yes;telephone;6;999;0;unknown;1.1;93.994;-36.4;4.86;5191.0;no
39;technician;married;university.degree;no;no;no;cellular;2;999;-1;unknown;-1.8;92.843;-50.0;1.687;5099.1;no
47;blue-collar;married;basic;unknown;no;no;cellular;0;26;2;success;-1.8;93.369;-34.8;0.652;5008.7;yes
27;technician;single;university.degree;no;yes;yes;cellular;2;999;2;unknown;1.4;93.444;-36.1;4.967;5228.1;no
34;technician;single;professional.course;no;yes;no;cellular;1;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
41;other;married;basic;unknown;no;yes;cellular;0;999;1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
28;technician;divorced;other;unknown;unknown;no;cellular;3;999;1;unknown;1.4;93.918;-42.7;4.958;5228.1;no
41;unknown;single;high.school;unknown;yes;no;cellular;6;999;-1;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
45;blue-collar;married;other;unknown;no;no;telephone;3;999;-1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
37;admin.;divorced;high.school;no;yes;no;telephone;2;999;2;fail;-1.8;93.749;-34.6;0.635;5008.7;yes
32;blue-collar;single;basic;no;no;no;cellular;3;999;2;fail;-2.9;92.201;-31.4;0.869;5076.2;no
37;admin.;married;high.school;no;no;unknown;cellular;5;999;3;fail;-1.8;93.075;-47.1;1.453;5099.1;no
35;admin.;single;high.school;no;yes;no;telephone;1;999;2;unknown;1.1;93.994;-36.4;4.858;5191.0;no
36;services;unknown;high.school;unknown;yes;yes;cellular;3;999;2;unknown;-1.8;92.893;-46.2;1.313;5099.1;no
33;admin.;single;university.degree;no;yes;yes;telephone;9;999;-1;unknown;1.4;94.465;-41.8;4.961;5228.1;no
29;admin.;married;university.degree;no;yes;yes;telephone;6;999;1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
51;blue-collar;divorced;high.school;no;no;no;telephone;1;999;1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
45;blue-collar;married;basic;no;yes;unknown;telephone;6;999;-1;unknown;-1.8;92.893;-46.2;1.344;5099.1;no
25;admin.;single;high.school;no;no;no;cellular;0;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
43;other;married;basic;unknown;no;no;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
40;blue-collar;married;high.school;unknown;yes;no;cellular;5;7;1;success;-1.8;92.893;-46.2;1.334;5099.1;yes
37;blue-collar;married;basic;no;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
32;entrepreneur;married;basic;no;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
41;technician;single;professional.course;unknown;no;no;telephone;6;999;2;unknown;1.4;93.918;-42.7;4.957;5228.1;no
32;blue-collar;married;basic;no;yes;yes;cellular;1;999;2;unknown;1.4;93.918;-42.7;4.963;5228.1;no
37;services;married;high.school;no;unknown;no;telephone;6;999;-1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
49;blue-collar;married;basic;no;unknown;unknown;cellular;3;999;-1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
46;technician;married;basic;no;no;no;cellular;5;999;2;unknown;-1.8;92.893;-46.2;1.313;5099.1;no
26;unemployed;married;basic;unknown;yes;no;cellular;4;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
29;technician;unknown;professional.course;no;yes;no;cellular;14;999;-1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
53;admin.;divorced;university.degree;no;no;no;telephone;3;999;2;unknown;1.4;94.465;-41.8;4.961;5228.1;no
54;blue-collar;married;basic;unknown;yes;no;cellular;4;999;2;unknown;1.4;93.918;-42.7;4.962;5228.1;no
32;blue-collar;married;basic;yes;no;no;cellular;2;999;1;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
47;admin.;single;university.degree;no;yes;no;telephone;0;999;1;unknown;1.4;94.465;-41.8;4.961;5228.1;no
38;blue-collar;married;basic;no;no;no;cellular;2;999;1;unknown;1.4;93.918;-42.7;4.958;5228.1;no
32;self-employed;unknown;university.degree;no;yes;no;cellular;2;999;1;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
41;technician;married;university.degree;no;yes;no;telephone;2;999;1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
38;other;married;high.school;unknown;no;yes;telephone;0;999;0;unknown;1.1;93.994;-36.4;4.855;5191.0;no
26;admin.;single;high.school;no;yes;yes;cellular;2;999;1;fail;-1.8;92.893;-46.2;1.281;5099.1;no
27;technician;married;university.degree;no;yes;no;cellular;5;999;2;unknown;1.4;93.918;-42.7;4.963;5228.1;no
34;technician;married;high.school;unknown;yes;no;cellular;2;999;-1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
55;blue-collar;married;basic;unknown;yes;no;telephone;3;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
44;admin.;married;university.degree;no;no;no;cellular;2;999;1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
25;admin.;single;university.degree;no;yes;no;cellular;3;999;1;unknown;-2.9;92.201;-31.4;0.879;5076.2;yes
48;blue-collar;married;basic;unknown;yes;yes;cellular;3;999;2;unknown;-1.8;93.075;-47.1;1.435;5099.1;no
58;technician;married;university.degree;no;no;no;cellular;5;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
39;admin.;married;university.degree;no;no;no;cellular;4;999;2;unknown;1.4;93.444;-36.1;4.968;5228.1;no
66;other;married;basic;no;unknown;unknown;telephone;2;999;2;unknown;-1.7;94.027;-38.3;0.905;4991.6;yes
42;admin.;married;university.degree;no;yes;no;cellular;3;999;-1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
23;admin.;married;basic;no;yes;no;cellular;0;34;1;success;-1.8;92.893;-46.2;1.281;5099.1;yes
50;entrepreneur;married;university.degree;unknown;yes;no;telephone;6;999;-1;unknown;1.1;93.994;-36.4;4.859;5191.0;no
34;admin.;married;high.school;no;no;no;telephone;1;999;-1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
23;unemployed;single;high.school;no;no;no;cellular;5;999;-1;unknown;1.4;93.918;-42.7;4.968;5228.1;no
55;technician;divorced;university.degree;no;no;no;cellular;3;10;0;success;-3.4;92.649;-30.1;0.716;5017.5;yes
45;admin.;single;university.degree;no;yes;no;cellular;1;999;5;fail;-1.7;94.055;-39.8;0.702;4991.6;no
35;services;married;high.school;no;no;no;telephone;3;999;1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
32;technician;married;professional.course;no;yes;no;cellular;4;999;-1;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
31;other;married;basic;no;yes;no;telephone;0;999;1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
31;blue-collar;married;basic;no;no;no;telephone;4;999;-1;unknown;1.4;94.465;-41.8;4.865;5228.1;no
29;technician;single;university.degree;yes;yes;no;cellular;3;999;0;unknown;1.4;93.918;-42.7;4.968;5228.1;no
62;other;married;basic;unknown;no;no;cellular;4;999;1;unknown;1.4;93.444;-36.1;4.965;5228.1;yes
56;other;divorced;high.school;no;yes;no;cellular;7;999;-1;unknown;-3.4;92.431;-26.9;0.722;5017.5;no
35;services;married;high.school;unknown;yes;no;cellular;3;999;2;unknown;-1.8;92.893;-46.2;1.334;5099.1;no
36;technician;married;university.degree;no;no;no;cellular;5;999;2;unknown;1.4;93.444;-36.1;4.965;5228.1;no
55;entrepreneur;divorced;professional.course;no;no;no;telephone;6;999;2;unknown;1.4;93.918;-42.7;4.963;5228.1;no
27;blue-collar;married;basic;no;yes;no;cellular;3;999;-1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
34;blue-collar;married;basic;no;no;no;telephone;5;999;-1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
40;technician;single;professional.course;unknown;no;no;telephone;5;999;0;unknown;1.4;94.465;-41.8;4.865;5228.1;yes
47;admin.;married;university.degree;no;no;no;telephone;1;999;0;unknown;1.1;93.994;-36.4;4.858;5191.0;no
48;blue-collar;married;basic;unknown;no;no;cellular;2;999;-1;unknown;-1.8;92.893;-46.2;1.334;5099.1;no
45;services;married;high.school;no;yes;no;telephone;8;999;0;unknown;1.4;94.465;-41.8;4.864;5228.1;no
32;blue-collar;married;basic;no;no;no;cellular;3;999;3;fail;-1.8;92.893;-46.2;1.266;5099.1;no
56;other;married;basic;no;no;no;telephone;3;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
45;blue-collar;married;basic;unknown;unknown;unknown;telephone;2;999;1;unknown;1.4;94.465;-41.8;4.96;5228.1;no
33;technician;married;university.degree;no;no;no;cellular;2;999;-1;unknown;-1.1;94.199;-37.5;0.876;4963.6;yes
89;other;married;university.degree;no;yes;yes;cellular;0;999;4;fail;-3.4;92.379;-29.8;0.781;5017.5;no
36;services;divorced;basic;no;no;no;telephone;4;999;0;unknown;1.1;93.994;-36.4;4.855;5191.0;no
53;self-employed;divorced;university.degree;no;yes;no;cellular;2;999;2;unknown;-1.8;92.893;-46.2;1.25;5099.1;no
38;unknown;married;university.degree;unknown;no;yes;cellular;1;999;1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
31;admin.;married;university.degree;no;no;no;telephone;2;999;-1;unknown;-1.7;94.055;-39.8;0.761;4991.6;no
83;other;married;high.school;no;no;no;cellular;4;13;4;success;-3.0;92.713;-33.0;0.72;5023.5;yes
35;blue-collar;married;basic;no;yes;no;cellular;5;999;1;unknown;-1.8;92.893;-46.2;1.334;5099.1;no
38;technician;married;university.degree;no;yes;yes;cellular;3;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
21;admin.;single;high.school;no;no;no;cellular;9;999;2;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
45;blue-collar;married;basic;no;no;no;cellular;6;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
46;entrepreneur;married;basic;no;yes;no;cellular;4;999;1;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
29;blue-collar;married;basic;no;yes;no;cellular;2;999;2;unknown;-1.8;92.893;-46.2;1.327;5099.1;no
31;admin.;single;university.degree;no;yes;no;cellular;0;999;2;unknown;-1.8;92.893;-46.2;1.299;5099.1;no
40;technician;divorced;university.degree;no;no;no;telephone;12;999;0;unknown;1.1;93.994;-36.4;4.86;5191.0;no
31;self-employed;married;university.degree;no;yes;no;cellular;0;999;2;unknown;-1.8;93.075;-47.1;1.435;5099.1;yes
42;technician;married;professional.course;unknown;yes;yes;cellular;4;999;0;unknown;1.4;93.444;-36.1;4.965;5228.1;no
40;admin.;single;high.school;no;no;no;telephone;5;999;2;fail;-1.8;92.893;-46.2;1.327;5099.1;no
37;admin.;married;high.school;no;no;no;cellular;1;999;2;unknown;1.4;93.918;-42.7;4.968;5228.1;no
35;technician;married;university.degree;no;yes;no;cellular;2;999;2;unknown;-1.8;92.893;-46.2;1.327;5099.1;no
49;blue-collar;married;other;unknown;no;no;telephone;2;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
30;services;divorced;high.school;no;yes;no;cellular;3;999;0;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
49;admin.;single;high.school;no;no;no;cellular;3;999;-1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
36;services;married;basic;no;yes;no;cellular;1;999;3;fail;-2.9;92.201;-31.4;0.881;5076.2;yes
37;technician;married;professional.course;no;no;no;cellular;5;999;1;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
33;blue-collar;married;basic;no;yes;no;telephone;6;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
41;services;married;high.school;no;yes;yes;cellular;2;999;1;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
33;blue-collar;married;basic;no;no;no;telephone;0;999;-1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
32;admin.;married;high.school;no;no;no;telephone;4;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
39;technician;married;professional.course;no;no;no;cellular;1;999;0;unknown;1.4;93.444;-36.1;4.966;5228.1;no
32;blue-collar;married;basic;unknown;yes;no;cellular;4;999;1;fail;-1.8;92.893;-46.2;1.344;5099.1;yes
29;services;single;university.degree;no;yes;no;cellular;2;999;0;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
49;blue-collar;divorced;basic;unknown;yes;no;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
41;admin.;married;high.school;unknown;yes;no;telephone;2;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
34;blue-collar;single;basic;no;no;no;cellular;4;999;-1;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
55;technician;married;university.degree;no;no;yes;telephone;3;999;2;unknown;1.4;93.918;-42.7;4.963;5228.1;no
45;admin.;married;high.school;no;unknown;unknown;cellular;4;999;-1;unknown;1.4;93.444;-36.1;4.967;5228.1;no
32;technician;single;university.degree;no;no;no;cellular;3;999;-1;unknown;-1.8;93.075;-47.1;1.435;5099.1;no
47;technician;married;university.degree;no;yes;no;cellular;5;999;6;fail;-1.7;94.027;-38.3;0.904;4991.6;no
48;technician;married;university.degree;no;yes;no;telephone;5;999;0;unknown;1.4;93.918;-42.7;4.962;5228.1;no
40;technician;single;university.degree;unknown;no;no;cellular;6;999;2;unknown;1.4;93.918;-42.7;4.962;5228.1;no
62;technician;married;other;no;yes;no;cellular;2;999;2;fail;-1.8;93.749;-34.6;0.645;5008.7;no
58;admin.;married;basic;no;no;no;cellular;2;999;2;fail;-1.1;94.199;-37.5;0.884;4963.6;no
25;admin.;married;university.degree;no;no;yes;telephone;1;999;0;fail;-1.8;92.893;-46.2;1.264;5099.1;no
56;technician;married;high.school;no;no;no;telephone;4;999;1;unknown;1.4;94.465;-41.8;4.96;5228.1;no
61;other;married;other;unknown;no;no;cellular;3;999;0;unknown;1.4;93.918;-42.7;4.963;5228.1;no
41;admin.;married;high.school;no;no;no;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.855;5191.0;no
60;technician;married;professional.course;no;no;no;cellular;5;999;0;fail;-1.7;94.055;-39.8;0.742;4991.6;yes
37;self-employed;single;professional.course;no;yes;no;cellular;1;999;2;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
25;blue-collar;single;basic;unknown;yes;yes;cellular;0;999;0;unknown;-1.8;92.893;-46.2;1.327;5099.1;no
34;blue-collar;married;basic;no;yes;yes;cellular;4;999;1;fail;-1.8;92.893;-46.2;1.281;5099.1;no
30;admin.;married;university.degree;no;yes;no;cellular;4;999;-1;unknown;1.4;93.918;-42.7;4.963;5228.1;yes
29;services;single;high.school;unknown;yes;no;cellular;5;999;1;fail;-1.8;92.893;-46.2;1.313;5099.1;no
26;technician;single;professional.course;yes;yes;no;cellular;4;999;0;unknown;-1.8;92.893;-46.2;1.281;5099.1;no
54;other;married;basic;unknown;no;no;cellular;23;999;1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
43;blue-collar;married;basic;no;yes;no;cellular;1;999;1;fail;-0.1;93.2;-42.0;4.021;5195.8;no
32;admin.;married;university.degree;no;yes;yes;cellular;2;999;1;fail;-1.8;92.893;-46.2;1.327;5099.1;no
29;blue-collar;married;basic;no;yes;no;cellular;2;999;0;unknown;-1.8;92.893;-46.2;1.281;5099.1;no
43;blue-collar;married;basic;no;no;no;cellular;5;999;1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
34;admin.;divorced;university.degree;no;yes;no;cellular;1;999;1;unknown;-2.9;92.201;-31.4;0.879;5076.2;no
37;technician;married;university.degree;unknown;no;no;telephone;4;999;1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
35;services;married;high.school;no;no;no;telephone;17;999;-1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
35;technician;married;basic;no;yes;yes;cellular;3;999;-1;unknown;-1.8;92.893;-46.2;1.299;5099.1;no
38;technician;divorced;basic;no;no;no;telephone;4;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
43;admin.;married;professional.course;no;yes;yes;cellular;6;999;2;unknown;-1.8;92.893;-46.2;1.354;5099.1;no
25;blue-collar;single;basic;no;no;yes;cellular;3;999;1;fail;-1.8;92.893;-46.2;1.266;5099.1;no
26;technician;single;professional.course;no;yes;no;telephone;2;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
31;technician;single;professional.course;no;yes;yes;cellular;2;999;-1;unknown;-1.8;92.893;-46.2;1.281;5099.1;no
42;blue-collar;married;high.school;no;no;no;telephone;3;999;-1;unknown;1.4;94.465;-41.8;4.967;5228.1;no
57;other;married;basic;no;yes;no;telephone;3;999;0;unknown;1.4;93.918;-42.7;4.966;5228.1;no
27;blue-collar;married;basic;unknown;no;yes;telephone;8;999;0;unknown;1.1;93.994;-36.4;4.864;5191.0;no
40;technician;married;high.school;no;yes;unknown;telephone;0;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
35;blue-collar;single;high.school;no;no;no;telephone;5;999;0;unknown;1.4;93.918;-42.7;4.963;5228.1;no
39;technician;married;university.degree;no;no;no;cellular;5;999;1;fail;-0.1;93.2;-42.0;4.153;5195.8;yes
61;blue-collar;married;basic;no;yes;no;cellular;0;999;0;unknown;1.4;93.444;-36.1;4.963;5228.1;no
47;technician;married;professional.course;no;yes;yes;cellular;4;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
37;admin.;married;university.degree;unknown;no;no;cellular;2;999;1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
33;admin.;divorced;high.school;unknown;no;yes;telephone;5;999;0;unknown;1.4;94.465;-41.8;4.959;5228.1;no
31;technician;married;university.degree;no;yes;no;cellular;1;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
43;blue-collar;married;basic;no;yes;no;cellular;2;999;-1;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
20;student;single;other;no;yes;yes;cellular;1;999;2;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
35;services;married;basic;unknown;yes;no;cellular;3;999;0;fail;-1.8;92.893;-46.2;1.25;5099.1;yes
47;technician;divorced;other;no;yes;yes;cellular;4;999;-1;unknown;-3.4;92.431;-26.9;0.754;5017.5;no
42;admin.;married;university.degree;unknown;no;yes;telephone;6;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
54;technician;married;university.degree;unknown;yes;no;telephone;1;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
50;services;married;high.school;unknown;unknown;no;telephone;10;999;-1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
48;unemployed;married;basic;unknown;yes;no;telephone;1;999;-1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
59;blue-collar;married;basic;unknown;yes;no;telephone;2;999;1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
33;technician;single;high.school;unknown;yes;yes;cellular;8;999;1;unknown;-1.8;92.893;-46.2;1.244;5099.1;no
29;admin.;married;university.degree;no;no;no;telephone;5;999;2;unknown;1.4;94.465;-41.8;4.959;5228.1;no
59;blue-collar;married;basic;no;no;no;cellular;0;999;2;unknown;-1.8;92.893;-46.2;1.291;5099.1;yes
39;services;married;professional.course;unknown;no;no;telephone;5;999;-1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
32;technician;married;professional.course;no;yes;no;telephone;2;999;2;unknown;-1.8;92.893;-46.2;1.354;5099.1;no
35;blue-collar;married;high.school;unknown;yes;no;cellular;6;999;0;unknown;1.4;93.918;-42.7;4.961;5228.1;no
35;entrepreneur;married;university.degree;no;yes;yes;telephone;2;999;0;unknown;-1.8;93.075;-47.1;1.405;5099.1;yes
62;other;married;high.school;unknown;yes;no;telephone;1;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
55;entrepreneur;married;other;no;yes;no;cellular;1;999;1;unknown;-2.9;92.469;-33.6;1.072;5076.2;no
46;other;divorced;basic;no;yes;no;cellular;4;999;1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
37;technician;married;university.degree;no;yes;unknown;cellular;3;999;-1;unknown;1.4;93.444;-36.1;4.963;5228.1;no
44;admin.;married;high.school;no;yes;unknown;telephone;4;999;0;unknown;1.4;94.465;-41.8;4.864;5228.1;no
22;admin.;married;other;no;yes;yes;cellular;5;999;2;unknown;1.4;93.918;-42.7;4.963;5228.1;no
32;admin.;married;university.degree;no;yes;no;cellular;2;999;0;fail;-1.8;92.893;-46.2;1.327;5099.1;no
58;technician;divorced;university.degree;no;no;no;cellular;2;999;3;fail;-3.4;92.379;-29.8;0.75;5017.5;yes
32;admin.;single;university.degree;no;yes;no;telephone;6;999;0;unknown;-3.4;92.431;-26.9;0.733;5017.5;yes
55;services;divorced;basic;no;no;no;cellular;8;999;-1;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
50;blue-collar;single;basic;no;no;no;telephone;4;999;-1;unknown;1.4;94.465;-41.8;4.958;5228.1;no
38;admin.;single;high.school;unknown;no;no;cellular;6;999;0;unknown;1.4;93.918;-42.7;4.961;5228.1;no
36;blue-collar;divorced;other;no;no;no;cellular;1;999;1;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
34;technician;married;high.school;no;yes;no;telephone;4;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
39;services;married;high.school;no;no;no;cellular;8;999;-1;unknown;-1.8;92.843;-50.0;1.778;5099.1;yes
52;admin.;married;university.degree;unknown;yes;no;telephone;5;999;2;unknown;1.4;93.918;-42.7;4.963;5228.1;no
59;admin.;married;high.school;no;no;no;telephone;3;999;2;unknown;1.1;93.994;-36.4;4.86;5191.0;no
55;entrepreneur;married;university.degree;no;yes;no;cellular;1;999;-1;unknown;-3.4;92.379;-29.8;0.778;5017.5;no
30;technician;married;professional.course;no;no;no;cellular;2;999;2;unknown;1.4;93.444;-36.1;4.966;5228.1;no
56;blue-collar;married;basic;unknown;yes;no;cellular;1;999;2;unknown;1.4;93.444;-36.1;4.965;5228.1;no
42;technician;married;professional.course;no;no;no;cellular;4;999;3;fail;-1.8;93.075;-47.1;1.405;5099.1;no
48;admin.;single;university.degree;unknown;no;yes;cellular;2;999;0;unknown;1.4;93.444;-36.1;4.963;5228.1;no
39;entrepreneur;married;high.school;no;no;no;cellular;1;999;2;fail;-1.8;93.075;-47.1;1.479;5099.1;no
31;technician;married;other;no;yes;yes;cellular;1;999;0;unknown;1.4;93.918;-42.7;4.963;5228.1;yes
